ResponseID,Semester,Year,Term,StudentID,PolicyArea,Question_Column,Question_Short,Response_Text,Response_Length,Word_Count,Original_Row_Index,Question_Category,Response_Text_Clean,Dataset,Date_Extracted,Sentence_Count,Avg_Word_Length
Fall_2022_77,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,"It meant sharing a different view of the same passion with other students, and helping each other see those views to help us as we go further with these passions",161,30,77,Personal_Meaning,it meant sharing a different view of the same passion with other students and helping each other see those views to help us as we go further with these passions,THM_All_Semesters,2026-02-11 15:44:00.160575,1,5.37
Fall_2022_79,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,i felt it was a place where likeminded students could share how they felt about a certain topic in a professional manner,120,22,79,Personal_Meaning,i felt it was a place where likeminded students could share how they felt about a certain topic in a professional manner,THM_All_Semesters,2026-02-11 15:44:00.160575,1,5.45
Fall_2022_81,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,I learned a lot from the activity as well as the assignment throughout the semester. It exposed me to bigger questions within the topic and got me to think as someone who is capable of change.,192,36,81,Personal_Meaning,i learned a lot from the activity as well as the assignment throughout the semester it exposed me to bigger questions within the topic and got me to think as someone who is capable of change,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.33
Fall_2022_83,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,It meant that I could talk about important issues to others and find a way to contribute to the community in a meaningful way,125,24,83,Personal_Meaning,it meant that i could talk about important issues to others and find a way to contribute to the community in a meaningful way,THM_All_Semesters,2026-02-11 15:44:00.160575,1,5.21
Fall_2022_84,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,Town hall was a way for me to learn about a policy problem and how we can find ways to change that. It was also a way for me to connect with other students and hear them about their policy problem and what they could do to make it better.,238,50,84,Personal_Meaning,town hall was a way for me to learn about a policy problem and how we can find ways to change that it was also a way for me to connect with other students and hear them about their policy problem and what they could do to make it better,THM_All_Semesters,2026-02-11 15:44:00.160575,3,4.76
Fall_2022_85,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,Got to learn new perspectives.,30,5,85,Personal_Meaning,got to learn new perspectives,THM_All_Semesters,2026-02-11 15:44:00.160575,2,6.0
Fall_2022_86,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,It was interesting to talk through issues I care about with my peers and see how people with more knowledge on the subject feel about different solutions.,154,27,86,Personal_Meaning,it was interesting to talk through issues i care about with my peers and see how people with more knowledge on the subject feel about different solutions,THM_All_Semesters,2026-02-11 15:44:00.160575,2,5.7
Fall_2022_87,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,It gave me a chance to express ideas that I have for this issue and it felt like I was actually able to change something.,121,25,87,Personal_Meaning,it gave me a chance to express ideas that i have for this issue and it felt like i was actually able to change something,THM_All_Semesters,2026-02-11 15:44:00.160575,2,4.84
Fall_2022_88,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,It was nice and I learned a lot,31,8,88,Personal_Meaning,it was nice and i learned a lot,THM_All_Semesters,2026-02-11 15:44:00.160575,1,3.88
Fall_2022_89,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,"It allowed me to learn how someone could propose a possible policy and what could either help pass it, or could become an obstacle.",131,24,89,Personal_Meaning,it allowed me to learn how someone could propose a possible policy and what could either help pass it or could become an obstacle,THM_All_Semesters,2026-02-11 15:44:00.160575,2,5.46
Fall_2022_90,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,It meant to me gathering information on important topics in the world and how our generation can solve those problems,117,20,90,Personal_Meaning,it meant to me gathering information on important topics in the world and how our generation can solve those problems,THM_All_Semesters,2026-02-11 15:44:00.160575,1,5.85
Fall_2022_91,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,I think it was a good way to share to listen to what others had to say about my policy,86,20,91,Personal_Meaning,i think it was a good way to share to listen to what others had to say about my policy,THM_All_Semesters,2026-02-11 15:44:00.160575,1,4.3
Fall_2022_92,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,The Town Hall Meeting to me means the collaborative efforts of a group of students to help better out communities and make them more livable for us and all future generations.,175,31,92,Personal_Meaning,the town hall meeting to me means the collaborative efforts of a group of students to help better out communities and make them more livable for us and all future generations,THM_All_Semesters,2026-02-11 15:44:00.160575,2,5.65
Fall_2022_93,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,The best ways to improve our policy,35,7,93,Personal_Meaning,the best ways to improve our policy,THM_All_Semesters,2026-02-11 15:44:00.160575,1,5.0
Fall_2022_94,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,It was an interesting experience where I could discuss some ideas with my peers.,80,14,94,Personal_Meaning,it was an interesting experience where i could discuss some ideas with my peers,THM_All_Semesters,2026-02-11 15:44:00.160575,2,5.71
Fall_2022_95,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,It exposed me to resources and helped me realize how I was able to take action.,79,16,95,Personal_Meaning,it exposed me to resources and helped me realize how i was able to take action,THM_All_Semesters,2026-02-11 15:44:00.160575,2,4.94
Fall_2022_96,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,It was a very informative and interesting event that was very unlike anything else I had ever done before. Along with that it was nice to be able to choose the policy I wanted to target and then listen to an expert in the field talk to me about first hand knowledge that I was not able to have.,294,59,96,Personal_Meaning,it was a very informative and interesting event that was very unlike anything else i had ever done before along with that it was nice to be able to choose the policy i wanted to target and then listen to an expert in the field talk to me about first hand knowledge that i was not able to have,THM_All_Semesters,2026-02-11 15:44:00.160575,3,4.98
Fall_2022_97,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,The town hall meeting allowed for me to see other people’s opinions on topics without it getting heated and leading to nowhere.,127,22,97,Personal_Meaning,the town hall meeting allowed for me to see other peoples opinions on topics without it getting heated and leading to nowhere,THM_All_Semesters,2026-02-11 15:44:00.160575,2,5.77
Fall_2022_98,Fall_2022,2022,Fall,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,Town Hall Meeting gave me a space to share out my policy that I've spent time and energy into. My project meant a lot to me and being able to share that with others was special.,177,36,98,Personal_Meaning,town hall meeting gave me a space to share out my policy that ive spent time and energy into my project meant a lot to me and being able to share that with others was special,THM_All_Semesters,2026-02-11 15:44:00.160575,3,4.92
